id,village_id,block_id,district_id,latitude,longitude,address_text,source_id,confidence,geometry,data_status
LOC-VIL-035271,VIL-PB-035271,BLK-MUK-082,DST-MUK,30.2649,74.4985,"Jhorar Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4985 30.2649),official
LOC-VIL-035272,VIL-PB-035272,BLK-MUK-082,DST-MUK,30.1418,74.5081,"Aulakh Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5081 30.1418),official
LOC-VIL-035273,VIL-PB-035273,BLK-MUK-082,DST-MUK,30.1481,74.4503,"Enakhera Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4503 30.1481),official
LOC-VIL-035274,VIL-PB-035274,BLK-MUK-082,DST-MUK,30.1834,74.4756,"Virk Khera Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4756 30.1834),official
LOC-VIL-035275,VIL-PB-035275,BLK-MUK-082,DST-MUK,30.2068,74.5016,"Malout (Rural) Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5016 30.2068),official
LOC-VIL-035276,VIL-PB-035276,BLK-MUK-082,DST-MUK,30.1494,74.5684,"Katorewala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5684 30.1494),official
LOC-VIL-035277,VIL-PB-035277,BLK-MUK-082,DST-MUK,30.2446,74.4924,"Malwala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4924 30.2446),official
LOC-VIL-035278,VIL-PB-035278,BLK-MUK-082,DST-MUK,30.1884,74.5703,"Jandwala Charat Singh Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5703 30.1884),official
LOC-VIL-035279,VIL-PB-035279,BLK-MUK-082,DST-MUK,30.256,74.5307,"Sheikhu Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5307 30.256),official
LOC-VIL-035280,VIL-PB-035280,BLK-MUK-082,DST-MUK,30.2643,74.5531,"Danewala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5531 30.2643),official
LOC-VIL-035281,VIL-PB-035281,BLK-MUK-082,DST-MUK,30.1741,74.497,"Ghumar Khera Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.497 30.1741),official
LOC-VIL-035282,VIL-PB-035282,BLK-MUK-082,DST-MUK,30.1537,74.4916,"Kingra Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4916 30.1537),official
LOC-VIL-035283,VIL-PB-035283,BLK-MUK-082,DST-MUK,30.2489,74.4105,"Rathrian (158)0 Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4105 30.2489),official
LOC-VIL-035284,VIL-PB-035284,BLK-MUK-082,DST-MUK,30.2023,74.5179,"Chhapianwali Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5179 30.2023),official
LOC-VIL-035363,VIL-PB-035363,BLK-MUK-082,DST-MUK,30.1839,74.4013,"Karniwala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4013 30.1839),official
LOC-VIL-035368,VIL-PB-035368,BLK-MUK-082,DST-MUK,30.2574,74.4132,"Mehrajwala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4132 30.2574),official
LOC-VIL-035369,VIL-PB-035369,BLK-MUK-082,DST-MUK,30.1456,74.4207,"Phulewala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4207 30.1456),official
LOC-VIL-035370,VIL-PB-035370,BLK-MUK-082,DST-MUK,30.2633,74.4831,"Tamkot Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4831 30.2633),official
LOC-VIL-035372,VIL-PB-035372,BLK-MUK-082,DST-MUK,30.268,74.4476,"Lakhmireana Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4476 30.268),official
LOC-VIL-035374,VIL-PB-035374,BLK-MUK-082,DST-MUK,30.1981,74.5016,"Dabra Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5016 30.1981),official
LOC-VIL-035375,VIL-PB-035375,BLK-MUK-082,DST-MUK,30.1731,74.4626,"Bhangchari Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4626 30.1731),official
LOC-VIL-033886,VIL-PB-033886,BLK-LDH-JAG,DST-LDH,30.7725,75.4712,"Agwar Lopon Kalan Village Center, Jagraon Tehsil, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.4712 30.7725),official
LOC-VIL-033756,VIL-PB-033756,BLK-LDH-JAG,DST-LDH,30.745,75.395,"Hathur Village, Jagraon Tehsil, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.395 30.745),official
LOC-VIL-033758,VIL-PB-033758,BLK-LDH-JAG,DST-LDH,30.752,75.412,"Chakkar Village, Jagraon Tehsil, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.412 30.752),official
LOC-VIL-033760,VIL-PB-033760,BLK-LDH-JAG,DST-LDH,30.738,75.428,"Manuke Village, Jagraon Tehsil, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.428 30.738),official
LOC-VIL-033278,VIL-PB-033278,BLK-LDH-PAY,DST-LDH,30.6882,76.2145,"Daulatpur Village, Near GT Road, Payal/Khanna, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(76.2145 30.6882),official
LOC-VIL-033210,VIL-PB-033210,BLK-LDH-KHA,DST-LDH,30.724,76.155,"Bija Village, Khanna Tehsil, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(76.155 30.724),official
LOC-VIL-033181,VIL-PB-033181,BLK-LDH-KHA,DST-LDH,30.715,76.185,"Harion Kalan Village, Khanna Tehsil, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(76.185 30.715),official
LOC-VIL-033540,VIL-PB-033540,BLK-LDH-DEH,DST-LDH,30.751,75.871,"Dehlon Chowk & Village, Ludhiana-Malerkotla Road, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.871 30.751),official
LOC-VIL-033735,VIL-PB-033735,BLK-LDH-RAI,DST-LDH,30.6385,75.612,"Jalaldiwal Village, Raikot Block, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.612 30.6385),official
LOC-VIL-033675,VIL-PB-033675,BLK-LDH-LDH1,DST-LDH,30.825,75.85,"Gill Village / Peri-urban Node, Ludhiana West, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.85 30.825),official
LOC-VIL-033105,VIL-PB-033105,BLK-LDH-SAM,DST-LDH,30.765,76.125,"Harion Khurd Village, Samrala Tehsil, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(76.125 30.765),official
LOC-VIL-033004,VIL-PB-033004,BLK-LDH-SAM,DST-LDH,30.835,76.165,"Daulatpur Village, Samrala Tehsil, Ludhiana, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(76.165 30.835),official
LOC-VIL-031201,VIL-PB-031201,BLK-ASR-MAJ,DST-ASR,31.761,74.952,"Sohian Village, Majitha Block, Amritsar, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.952 31.761),official
LOC-VIL-032450,VIL-PB-032450,BLK-JAL-NAK,DST-JAL,31.135,75.485,"Uggi Village, Nakodar Block, Jalandhar, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.485 31.135),official
LOC-VIL-034890,VIL-PB-034890,BLK-BTI-TAL,DST-BTI,29.982,75.092,"Kansal Village, Talwandi Sabo Block, Bathinda, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.092 29.982),official
LOC-VIL-030510,VIL-PB-030510,BLK-HSH-DAS,DST-HSH,31.815,75.661,"Garna Sahib Village, Dasua Block, Hoshiarpur, Punjab",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(75.661 31.815),official
LOC-MKT-KHANNA,VIL-PB-033278,BLK-LDH-PAY,DST-LDH,30.7065,76.2205,"Asia's Largest Grain Market (Dana Mandi), Khanna, Ludhiana, Punjab",SRC-PB-MANDI-AGMARK,0.98,SRID=4326;POINT(76.2205 30.7065),official
LOC-MKT-JAGRAON,VIL-PB-033886,BLK-LDH-JAG,DST-LDH,30.785,75.48,"New Grain Market & Cattle Fair Ground, Jagraon, Ludhiana, Punjab",SRC-PB-MANDI-AGMARK,0.98,SRID=4326;POINT(75.4800 30.7850),official
LOC-MKT-LDH-MAIN,VIL-PB-033675,BLK-LDH-LDH1,DST-LDH,30.932,75.839,"Dana Mandi, Bahadurke / Salem Tabri, Ludhiana, Punjab",SRC-PB-MANDI-AGMARK,0.98,SRID=4326;POINT(75.8390 30.9320),official
LOC-MKT-DEHLON-HAAT,VIL-PB-033540,BLK-LDH-DEH,DST-LDH,30.751,75.871,"Dehlon Rural Weekly Haat & Village Market, Ludhiana-Malerkotla Road, Punjab",SRC-OSM-PUNJAB-POI,0.95,SRID=4326;POINT(75.8710 30.7510),verified
LOC-MKT-MUKTSAR,VIL-PB-035366,BLK-MUK-079,DST-MUK,30.478,74.521,"Sri Muktsar Sahib Principal APMC Mandi, Sri Muktsar Sahib, Punjab",SRC-PB-MANDI-AGMARK,0.98,SRID=4326;POINT(74.5210 30.4780),official
LOC-MKT-MALOUT,VIL-PB-035445,BLK-MUK-082,DST-MUK,30.198,74.502,"Malout APMC Cotton & Grain Mandi, Malout Tehsil, Sri Muktsar Sahib, Punjab",SRC-PB-MANDI-AGMARK,0.98,SRID=4326;POINT(74.5020 30.1980),official
LOC-DEMO-ENTREPRENEUR,VIL-PB-033886,BLK-LDH-JAG,DST-LDH,30.775,75.474,"Plot 14, Near Primary Cooperative Society, Agwar Lopon Kalan, Jagraon, Punjab",SRC-GRAMVEST-CURATED,0.9,SRID=4326;POINT(75.4740 30.7750),demo
